log_level,response_time_ms,http_status_code,log_message_length,log_word_count,hour,is_weekend,service_type,namespace_name,container_name
INFO,57.78,200.0,291,26,0,False,service,production,order-service
DEBUG,,,31,4,0,False,service,production,analytics-service
INFO,85.88,200.0,33,5,0,False,service,production,order-service
INFO,67.07,200.0,474,64,0,False,service,production,order-service
INFO,,200.0,278,21,0,False,service,production,analytics-service
INFO,,,22,5,0,False,service,production,analytics-service
INFO,,221.0,401,37,0,False,api,production,api-gateway
INFO,95.79,403.0,31,5,0,False,service,production,product-service
INFO,52.14,204.0,34,5,0,False,service,production,user-service
INFO,166.82,166.0,105,16,0,False,service,production,user-service
INFO,,262.0,51,5,0,False,service,production,payment-service
INFO,71.74,262.0,57,6,0,False,api,production,api-gateway
INFO,223.01,262.0,104,16,0,False,service,production,order-service
DEBUG,20.5,,261,33,0,False,service,production,payment-service
INFO,,166.0,386,31,0,False,api,production,api-gateway
DEBUG,,,35,6,0,False,service,production,order-service
DEBUG,23.76,,261,33,0,False,service,production,notification-service
INFO,288.57,,117,17,0,False,service,production,analytics-service
INFO,,250.0,377,31,0,False,service,production,order-service
DEBUG,,,243,31,0,False,service,production,user-service
INFO,60.71,201.0,502,67,0,False,service,production,payment-service
INFO,77.77,200.0,479,63,0,False,service,production,payment-service
INFO,60.1,200.0,42,5,0,False,service,production,order-service
ERROR,68.56,,51,6,0,False,service,production,order-service
INFO,48.17,200.0,331,29,0,False,service,production,analytics-service
INFO,35.12,200.0,42,5,0,False,service,production,notification-service
INFO,99.65,,52,6,0,False,service,production,payment-service
INFO,32.65,200.0,31,5,0,False,service,production,product-service
INFO,69.97,281.0,58,6,0,False,service,production,payment-service
INFO,,281.0,39,6,0,False,service,production,payment-service
DEBUG,,,81,9,0,False,service,production,analytics-service
INFO,89.04,200.0,497,63,0,False,service,production,analytics-service
INFO,,,22,5,0,False,service,production,analytics-service
INFO,46.52,510.0,64,6,0,False,service,production,product-service
INFO,34.91,200.0,498,64,0,False,service,production,order-service
INFO,456.51,,122,17,0,False,api,production,api-gateway
INFO,403.07,403.0,376,59,0,False,api,production,api-gateway
INFO,,,52,5,0,False,service,production,product-service
INFO,,,36,5,0,False,service,production,product-service
INFO,,,36,5,0,False,service,production,payment-service
DEBUG,,,54,6,0,False,service,production,product-service
DEBUG,,,31,4,0,False,api,production,api-gateway
INFO,21.53,248.0,52,6,0,False,service,production,notification-service
DEBUG,,248.0,43,5,0,False,service,production,analytics-service
INFO,66.08,248.0,54,6,0,False,service,production,product-service
INFO,75.38,248.0,53,6,0,False,service,production,payment-service
DEBUG,,,252,31,0,False,service,production,analytics-service
INFO,91.05,201.0,333,30,0,False,service,production,notification-service
INFO,,545.0,51,5,0,False,service,production,product-service
INFO,76.56,200.0,294,26,0,False,service,production,product-service
INFO,96.72,200.0,331,29,0,False,service,production,product-service
INFO,48.38,200.0,303,27,0,False,service,production,order-service
INFO,95.11,200.0,471,63,0,False,service,production,order-service
INFO,,,22,5,0,False,service,production,user-service
INFO,62.28,,58,6,0,False,service,production,payment-service
INFO,79.6,,101,16,0,False,service,production,notification-service
INFO,,115.0,379,33,0,False,service,production,order-service
DEBUG,,276.0,44,5,0,False,service,production,order-service
INFO,,,35,4,0,False,service,production,user-service
INFO,31.29,200.0,500,64,0,False,service,production,product-service
DEBUG,44.12,276.0,60,7,0,False,service,production,payment-service
INFO,61.47,200.0,338,30,0,False,service,production,product-service
INFO,47.78,201.0,313,30,0,False,service,production,order-service
INFO,21.46,200.0,328,29,0,False,service,production,payment-service
DEBUG,,,244,31,0,False,service,production,user-service
INFO,22.84,200.0,327,30,0,False,service,production,product-service
INFO,43.23,200.0,31,5,0,False,service,production,order-service
INFO,40.5,200.0,502,64,0,False,service,production,payment-service
INFO,,235.0,286,20,0,False,service,production,analytics-service
INFO,,235.0,393,34,0,False,api,production,api-gateway
INFO,,,22,5,0,False,service,production,order-service
INFO,,,22,5,0,False,service,production,product-service
INFO,81.15,200.0,334,33,0,False,service,production,payment-service
INFO,85.59,200.0,323,30,0,False,service,production,payment-service
INFO,,109.0,47,5,0,False,service,production,user-service
INFO,75.23,502.0,341,30,0,False,service,production,notification-service
DEBUG,,,275,33,0,False,service,production,analytics-service
INFO,59.69,200.0,476,61,0,False,service,production,user-service
INFO,32.08,383.0,62,6,0,False,service,production,order-service
DEBUG,,,52,7,0,False,service,production,user-service
DEBUG,29.42,,60,7,0,False,api,production,api-gateway
DEBUG,,,77,7,0,False,service,production,order-service
INFO,80.84,200.0,332,29,0,False,service,production,analytics-service
INFO,26.27,200.0,289,26,0,False,service,production,order-service
INFO,,239.0,476,58,0,False,service,production,product-service
INFO,,,55,5,0,False,service,production,notification-service
INFO,61.28,200.0,334,30,0,False,service,production,analytics-service
ERROR,85.63,,57,6,0,False,service,production,order-service
INFO,394.98,394.0,102,16,0,False,service,production,user-service
INFO,40.79,200.0,359,34,0,False,service,production,product-service
INFO,,221.0,465,57,0,False,service,production,payment-service
INFO,,152.0,493,62,0,False,service,production,payment-service
INFO,,149.0,383,48,0,False,service,production,product-service
INFO,22.81,200.0,503,64,0,False,service,production,product-service
INFO,,458.0,47,5,0,False,service,production,analytics-service
INFO,,145.0,395,32,0,False,service,production,analytics-service
INFO,,458.0,47,5,0,False,service,production,product-service
DEBUG,41.4,,40,6,0,False,service,production,product-service
INFO,32.5,,56,6,0,False,service,production,payment-service
INFO,51.28,200.0,328,34,0,False,service,production,user-service
INFO,,,42,5,0,False,service,production,notification-service
INFO,37.24,200.0,36,5,0,False,api,production,api-gateway
INFO,23.79,200.0,333,29,0,False,service,production,notification-service
INFO,93.33,,61,6,0,False,service,production,analytics-service
INFO,,,30,4,0,False,service,production,user-service
INFO,79.3,200.0,493,63,0,False,service,production,notification-service
INFO,212.55,212.0,208,25,0,False,service,production,order-service
DEBUG,,,27,4,0,False,service,production,payment-service
INFO,,,34,4,0,False,api,production,api-gateway
INFO,95.15,200.0,307,26,0,False,service,production,order-service
INFO,53.35,200.0,475,61,0,False,api,production,api-gateway
INFO,,230.0,474,58,0,False,service,production,payment-service
INFO,36.16,200.0,37,5,0,False,api,production,api-gateway
INFO,73.29,201.0,340,30,0,False,service,production,analytics-service
ERROR,,,39,6,0,False,service,production,user-service
INFO,,194.0,384,36,0,False,api,production,api-gateway
ERROR,,,52,5,0,False,api,production,api-gateway
INFO,51.96,200.0,486,63,0,False,service,production,payment-service
INFO,,222.0,388,48,0,False,service,production,payment-service
INFO,,,24,4,0,False,service,production,analytics-service
INFO,88.33,200.0,510,68,0,False,service,production,payment-service
INFO,,136.0,400,49,0,False,api,production,api-gateway
INFO,,,403,49,0,False,service,production,product-service
INFO,439.78,439.0,374,59,0,False,service,production,payment-service
INFO,,467.0,52,5,0,False,service,production,payment-service
INFO,41.59,200.0,303,26,0,False,service,production,product-service
DEBUG,,,27,4,0,False,service,production,product-service
DEBUG,60.14,,57,7,0,False,api,production,api-gateway
INFO,,,35,4,0,False,service,production,user-service
INFO,,154.0,279,21,0,False,service,production,analytics-service
INFO,70.41,200.0,40,5,0,False,service,production,order-service
INFO,70.22,200.0,334,30,0,False,service,production,payment-service
INFO,85.11,200.0,343,34,0,False,service,production,user-service
INFO,81.15,,60,6,0,False,service,production,order-service
INFO,,125.0,395,35,0,False,service,production,analytics-service
INFO,65.76,200.0,312,27,0,False,service,production,notification-service
INFO,82.63,200.0,329,30,0,False,service,production,order-service
INFO,,200.0,51,5,0,False,api,production,api-gateway
INFO,,179.0,286,20,0,False,api,production,api-gateway
INFO,326.29,326.0,87,15,0,False,service,production,user-service
ERROR,85.72,373.0,59,6,0,False,service,production,notification-service
DEBUG,,,54,6,0,False,service,production,order-service
INFO,29.64,200.0,498,64,0,False,service,production,analytics-service
INFO,33.81,200.0,478,67,0,False,service,production,user-service
INFO,57.61,,357,53,0,False,api,production,api-gateway
INFO,81.24,200.0,340,30,0,False,service,production,notification-service
INFO,72.12,,46,6,0,False,api,production,api-gateway
INFO,63.81,,55,6,0,False,service,production,user-service
INFO,68.74,502.0,38,5,0,False,service,production,notification-service
INFO,69.87,200.0,524,68,0,False,service,production,notification-service
INFO,24.12,,207,25,0,False,service,production,analytics-service
INFO,48.16,200.0,278,26,0,False,api,production,api-gateway
INFO,,362.0,52,5,0,False,api,production,api-gateway
INFO,56.3,200.0,490,64,0,False,api,production,api-gateway
DEBUG,,,240,31,0,False,service,production,payment-service
INFO,58.4,362.0,55,6,0,False,service,production,payment-service
INFO,84.28,200.0,39,5,0,False,service,production,analytics-service
INFO,46.31,,59,6,0,False,service,production,analytics-service
INFO,74.91,200.0,504,64,0,False,service,production,user-service
INFO,53.7,200.0,322,30,0,False,service,production,user-service
DEBUG,,,81,9,0,False,service,production,payment-service
INFO,,194.0,349,28,0,False,service,production,product-service
INFO,138.09,138.0,420,61,0,False,service,production,order-service
INFO,,136.0,47,5,0,False,api,production,api-gateway
INFO,57.27,200.0,40,5,0,False,service,production,order-service
INFO,53.72,200.0,333,29,0,False,service,production,notification-service
INFO,56.42,390.0,57,6,0,False,service,production,notification-service
INFO,,220.0,358,29,0,False,service,production,payment-service
INFO,82.64,200.0,338,30,0,False,service,production,analytics-service
INFO,,,39,6,0,False,api,production,api-gateway
INFO,65.51,200.0,520,68,0,False,service,production,product-service
INFO,,,35,4,0,False,service,production,order-service
DEBUG,,,31,4,0,False,service,production,order-service
INFO,97.13,200.0,350,34,0,False,service,production,product-service
INFO,,223.0,419,37,0,False,api,production,api-gateway
DEBUG,60.94,,86,9,0,False,service,production,analytics-service
INFO,,132.0,403,49,0,False,service,production,payment-service
INFO,37.18,204.0,331,33,0,False,service,production,user-service
INFO,,,30,4,0,False,service,production,order-service
INFO,78.5,200.0,44,5,0,False,service,production,product-service
DEBUG,,,244,31,0,False,service,production,order-service
INFO,79.33,,84,15,0,False,service,production,user-service
INFO,66.6,200.0,490,61,0,False,service,production,order-service
INFO,47.98,524.0,57,6,0,False,service,production,order-service
INFO,70.67,200.0,345,34,0,False,service,production,notification-service
INFO,,,35,4,0,False,service,production,notification-service
INFO,25.58,201.0,468,61,0,False,service,production,product-service
ERROR,,,52,7,0,False,service,production,analytics-service
INFO,28.45,200.0,35,5,0,False,service,production,payment-service
INFO,30.5,304.0,497,63,0,False,service,production,notification-service
INFO,,,22,5,0,False,service,production,notification-service
INFO,31.66,200.0,482,63,0,False,service,production,product-service
INFO,40.96,200.0,478,64,0,False,service,production,product-service
DEBUG,,218.0,48,5,0,False,api,production,api-gateway
INFO,97.05,218.0,51,6,0,False,service,production,notification-service
INFO,36.46,201.0,29,5,0,False,service,production,order-service
INFO,68.23,200.0,457,60,0,False,service,production,payment-service
INFO,36.63,200.0,503,68,0,False,service,production,user-service
INFO,75.37,200.0,41,5,0,False,service,production,order-service
INFO,75.61,304.0,38,5,0,False,service,production,payment-service
ERROR,75.96,,62,6,0,False,service,production,order-service
DEBUG,,,27,4,0,False,api,production,api-gateway
INFO,,106.0,514,64,0,False,service,production,user-service
INFO,,,39,6,0,False,service,production,payment-service
INFO,23.61,200.0,349,33,0,False,service,production,analytics-service
INFO,39.43,,53,6,0,False,service,production,order-service
INFO,22.71,200.0,482,61,0,False,service,production,payment-service
INFO,,,22,5,0,False,service,production,analytics-service
INFO,,174.0,476,58,0,False,service,production,order-service
INFO,90.71,200.0,314,27,0,False,service,production,order-service
INFO,381.0,381.0,419,61,0,False,service,production,payment-service
INFO,36.31,200.0,463,60,0,False,service,production,analytics-service
INFO,24.88,,50,6,0,False,service,production,analytics-service
DEBUG,,,81,9,0,False,service,production,order-service
DEBUG,,,71,7,0,False,service,production,product-service
INFO,71.96,200.0,40,5,0,False,service,production,payment-service
INFO,87.69,200.0,489,68,0,False,service,production,user-service
INFO,63.56,200.0,37,5,0,False,api,production,api-gateway
INFO,52.81,200.0,35,5,0,False,service,production,notification-service
INFO,364.11,364.0,271,33,0,False,service,production,user-service
INFO,,106.0,379,32,0,False,service,production,user-service
INFO,,,24,4,0,False,api,production,api-gateway
INFO,,,35,4,0,False,api,production,api-gateway
DEBUG,73.11,,86,9,0,False,api,production,api-gateway
INFO,65.82,200.0,496,67,0,False,service,production,order-service
INFO,,187.0,512,61,0,False,service,production,notification-service
INFO,71.31,200.0,37,5,0,False,service,production,product-service
INFO,76.33,200.0,30,5,0,False,service,production,product-service
INFO,44.68,200.0,500,64,0,False,service,production,notification-service
INFO,,173.0,505,61,0,False,service,production,payment-service
ERROR,91.34,,48,6,0,False,api,production,api-gateway
INFO,,158.0,517,65,0,False,service,production,analytics-service
INFO,93.38,,226,31,0,False,service,production,order-service
INFO,37.1,200.0,478,61,0,False,service,production,payment-service
INFO,,122.0,47,5,0,False,service,production,payment-service
INFO,60.65,200.0,499,64,0,False,service,production,analytics-service
INFO,77.94,,82,15,0,False,service,production,order-service
DEBUG,,,243,31,0,False,service,production,user-service
INFO,,225.0,502,61,0,False,service,production,order-service
INFO,,362.0,42,5,0,False,service,production,user-service
INFO,32.28,362.0,50,6,0,False,service,production,product-service
INFO,66.34,200.0,31,5,0,False,service,production,payment-service
INFO,50.3,200.0,317,30,0,False,service,production,product-service
INFO,42.08,201.0,43,5,0,False,service,production,order-service
INFO,53.74,553.0,52,6,0,False,service,production,user-service
INFO,85.78,200.0,318,30,0,False,service,production,product-service
INFO,69.81,,57,6,0,False,service,production,analytics-service
INFO,79.46,200.0,339,33,0,False,service,production,payment-service
INFO,,,51,5,0,False,service,production,order-service
INFO,86.81,,59,6,0,False,service,production,analytics-service
INFO,21.21,,62,6,0,False,service,production,order-service
INFO,,118.0,402,49,0,False,api,production,api-gateway
INFO,95.53,200.0,480,63,0,False,service,production,user-service
INFO,90.13,200.0,510,68,0,False,service,production,order-service
DEBUG,,,31,4,0,False,service,production,analytics-service
ERROR,,150.0,47,5,0,False,service,production,product-service
INFO,53.76,200.0,334,30,0,False,service,production,analytics-service
INFO,86.51,200.0,345,30,0,False,service,production,notification-service
INFO,86.1,200.0,334,30,0,False,service,production,payment-service
INFO,40.48,200.0,457,61,0,False,api,production,api-gateway
INFO,50.78,200.0,38,5,0,False,api,production,api-gateway
DEBUG,,,251,33,0,False,service,production,order-service
DEBUG,50.73,,86,9,0,False,service,production,notification-service
INFO,,,24,4,0,False,service,production,payment-service
INFO,21.85,573.0,377,59,0,False,service,production,order-service
INFO,23.96,200.0,323,30,0,False,service,production,order-service
INFO,78.49,204.0,485,64,0,False,service,production,user-service
INFO,62.3,,49,6,0,False,service,production,user-service
INFO,,153.0,291,20,0,False,service,production,payment-service
INFO,306.34,306.0,361,53,0,False,service,production,analytics-service
INFO,,,384,48,0,False,service,production,order-service
INFO,52.84,204.0,29,5,0,False,api,production,api-gateway
INFO,,304.0,46,5,0,False,service,production,order-service
DEBUG,,,77,7,0,False,service,production,user-service
DEBUG,,,27,4,0,False,api,production,api-gateway
INFO,31.96,200.0,44,5,0,False,service,production,product-service
INFO,60.01,201.0,29,5,0,False,api,production,api-gateway
INFO,73.55,200.0,39,5,0,False,service,production,analytics-service
INFO,,251.0,396,50,0,False,service,production,payment-service
INFO,,170.0,356,28,0,False,service,production,notification-service
INFO,39.63,200.0,42,5,0,False,service,production,order-service
INFO,,,54,5,0,False,service,production,user-service
INFO,,,35,4,0,False,api,production,api-gateway
INFO,,,34,4,0,False,service,production,user-service
INFO,,200.0,291,20,0,False,service,production,product-service
ERROR,77.55,,56,6,0,False,service,production,analytics-service
INFO,76.92,,50,6,0,False,api,production,api-gateway
INFO,,,403,49,0,False,service,production,user-service
DEBUG,,250.0,51,5,0,False,service,production,analytics-service
INFO,92.68,200.0,38,5,0,False,service,production,payment-service
INFO,69.6,200.0,525,68,0,False,service,production,order-service
INFO,35.18,200.0,346,34,0,False,service,production,payment-service
INFO,,414.0,47,5,0,False,service,production,user-service
INFO,72.83,414.0,57,6,0,False,service,production,order-service
INFO,,161.0,293,20,0,False,service,production,user-service
INFO,,,34,4,0,False,api,production,api-gateway
INFO,,146.0,491,60,0,False,service,production,product-service
ERROR,21.56,,61,6,0,False,service,production,notification-service
INFO,95.74,,47,6,0,False,service,production,payment-service
DEBUG,,,44,5,0,False,api,production,api-gateway
INFO,,185.0,400,49,0,False,service,production,order-service
INFO,50.91,200.0,33,5,0,False,api,production,api-gateway
INFO,495.48,495.0,212,25,0,False,service,production,order-service
INFO,,124.0,52,5,0,False,service,production,user-service
INFO,25.19,124.0,55,6,0,False,service,production,notification-service
DEBUG,,325.0,43,5,0,False,service,production,payment-service
DEBUG,,,73,7,0,False,service,production,product-service
INFO,33.13,304.0,475,61,0,False,service,production,user-service
DEBUG,,,27,4,0,False,service,production,order-service
INFO,33.75,200.0,464,61,0,False,service,production,product-service
DEBUG,67.64,507.0,52,7,0,False,service,production,product-service
INFO,27.05,200.0,42,5,0,False,service,production,analytics-service
INFO,37.79,204.0,338,30,0,False,service,production,analytics-service
DEBUG,,,275,33,0,False,service,production,notification-service
INFO,,,54,5,0,False,service,production,user-service
DEBUG,44.85,,40,6,0,False,service,production,analytics-service
INFO,,,54,5,0,False,service,production,product-service
DEBUG,11.61,,261,33,0,False,service,production,product-service
INFO,,,35,4,0,False,service,production,payment-service
INFO,40.2,200.0,38,5,0,False,service,production,payment-service
DEBUG,,,31,4,0,False,api,production,api-gateway
INFO,37.74,200.0,491,64,0,False,service,production,payment-service
INFO,98.79,200.0,498,64,0,False,service,production,order-service
DEBUG,,,73,7,0,False,service,production,user-service
INFO,53.34,200.0,316,30,0,False,service,production,product-service
INFO,95.4,201.0,505,67,0,False,service,production,analytics-service
INFO,,195.0,407,49,0,False,service,production,payment-service
INFO,28.39,200.0,347,30,0,False,service,production,order-service
INFO,58.33,200.0,322,27,0,False,service,production,order-service
INFO,,126.0,502,61,0,False,service,production,analytics-service
INFO,84.2,200.0,325,27,0,False,service,production,analytics-service
INFO,36.42,200.0,41,5,0,False,service,production,order-service
INFO,,,46,5,0,False,service,production,payment-service
INFO,61.85,200.0,502,68,0,False,service,production,user-service
ERROR,36.88,,56,6,0,False,service,production,analytics-service
INFO,45.72,201.0,35,5,0,False,service,production,payment-service
INFO,50.33,200.0,327,29,0,False,service,production,analytics-service
INFO,,112.0,468,57,0,False,service,production,user-service
DEBUG,,,81,9,0,False,api,production,api-gateway
INFO,70.38,200.0,39,5,0,False,service,production,analytics-service
INFO,90.73,200.0,454,61,0,False,service,production,user-service
DEBUG,,,100,9,0,False,service,production,payment-service
DEBUG,,,250,31,0,False,service,production,notification-service
INFO,15.6,575.0,213,25,0,False,service,production,user-service
INFO,,,35,4,0,False,api,production,api-gateway
INFO,60.8,200.0,39,5,0,False,service,production,payment-service
INFO,51.25,201.0,490,64,0,False,service,production,user-service
INFO,73.92,200.0,340,30,0,False,service,production,notification-service
INFO,61.8,201.0,328,29,0,False,service,production,analytics-service
INFO,,,24,4,0,False,api,production,api-gateway
INFO,308.34,308.0,87,15,0,False,service,production,user-service
INFO,58.78,200.0,326,30,0,False,api,production,api-gateway
INFO,62.23,200.0,38,5,0,False,service,production,payment-service
INFO,,250.0,278,21,0,False,service,production,order-service
INFO,99.07,200.0,330,30,0,False,service,production,user-service
INFO,63.02,502.0,498,68,0,False,service,production,payment-service
INFO,359.74,359.0,385,59,0,False,service,production,product-service
INFO,,571.0,39,6,0,False,service,production,user-service
INFO,,235.0,518,61,0,False,service,production,notification-service
INFO,42.72,200.0,212,25,0,False,service,production,analytics-service
INFO,34.17,200.0,480,64,0,False,service,production,order-service
INFO,,180.0,410,49,0,False,service,production,order-service
INFO,79.53,270.0,417,61,0,False,service,production,user-service
INFO,40.17,,46,6,0,False,service,production,user-service
INFO,85.4,,53,6,0,False,service,production,user-service
INFO,75.76,200.0,40,5,0,False,service,production,user-service
INFO,,238.0,385,49,0,False,service,production,payment-service
INFO,,165.0,272,19,0,False,service,production,payment-service
INFO,,114.0,381,48,0,False,service,production,analytics-service
INFO,66.36,204.0,39,5,0,False,service,production,analytics-service
INFO,96.97,200.0,37,5,0,False,service,production,user-service
INFO,28.84,200.0,330,34,0,False,service,production,user-service
INFO,83.74,200.0,496,67,0,False,service,production,notification-service
INFO,77.46,200.0,303,26,0,False,service,production,notification-service
INFO,45.49,200.0,37,5,0,False,service,production,payment-service
INFO,21.14,551.0,52,6,0,False,service,production,payment-service
DEBUG,,,81,9,0,False,service,production,analytics-service
DEBUG,,,270,33,0,False,service,production,notification-service
INFO,34.2,200.0,522,68,0,False,service,production,order-service
INFO,56.59,,47,6,0,False,service,production,user-service
INFO,196.99,196.0,365,53,0,False,service,production,order-service
INFO,400.23,400.0,84,15,0,False,service,production,product-service
INFO,24.8,200.0,492,64,0,False,service,production,payment-service
INFO,60.08,200.0,309,29,0,False,service,production,order-service
INFO,,133.0,36,5,0,False,service,production,analytics-service
INFO,33.64,200.0,448,60,0,False,service,production,product-service
INFO,,,24,4,0,False,service,production,notification-service
INFO,,215.0,362,29,0,False,service,production,order-service
INFO,58.66,200.0,30,5,0,False,api,production,api-gateway
INFO,,511.0,52,5,0,False,service,production,user-service
INFO,29.02,200.0,506,67,0,False,service,production,user-service
INFO,,,34,4,0,False,service,production,notification-service
INFO,38.03,511.0,61,6,0,False,service,production,notification-service
DEBUG,,,100,9,0,False,service,production,product-service
INFO,47.82,200.0,28,5,0,False,api,production,api-gateway
ERROR,79.39,,50,6,0,False,service,production,order-service
INFO,47.62,200.0,459,60,0,False,service,production,payment-service
INFO,30.73,200.0,296,26,0,False,service,production,analytics-service
INFO,,157.0,395,35,0,False,service,production,product-service
DEBUG,,,248,31,0,False,api,production,api-gateway
INFO,,,22,5,0,False,service,production,analytics-service
INFO,,,34,4,0,False,service,production,order-service
INFO,56.5,222.0,51,6,0,False,service,production,user-service
INFO,91.42,403.0,327,27,0,False,service,production,user-service
INFO,327.07,327.0,377,59,0,False,service,production,user-service
INFO,76.97,201.0,478,64,0,False,service,production,product-service
INFO,22.47,200.0,302,26,0,False,service,production,product-service
INFO,90.18,201.0,317,30,0,False,service,production,payment-service
DEBUG,,,243,31,0,False,service,production,notification-service
DEBUG,21.54,,259,33,0,False,service,production,order-service
INFO,94.86,,58,6,0,False,service,production,analytics-service
INFO,24.27,200.0,504,64,0,False,service,production,order-service
INFO,36.55,500.0,278,26,0,False,api,production,api-gateway
INFO,44.72,200.0,316,27,0,False,service,production,product-service
INFO,,134.0,51,5,0,False,service,production,notification-service
INFO,57.92,134.0,58,6,0,False,service,production,notification-service
INFO,29.83,200.0,40,5,0,False,service,production,payment-service
INFO,45.11,200.0,37,5,0,False,service,production,payment-service
INFO,20.72,353.0,52,6,0,False,service,production,analytics-service
INFO,70.87,200.0,341,30,0,False,service,production,order-service
INFO,,353.0,51,5,0,False,service,production,notification-service
DEBUG,,,54,6,0,False,service,production,product-service
DEBUG,36.86,,86,9,0,False,service,production,payment-service
INFO,,516.0,44,5,0,False,service,production,product-service
DEBUG,,,27,4,0,False,api,production,api-gateway
INFO,32.94,594.0,384,59,0,False,service,production,payment-service
INFO,57.69,200.0,329,30,0,False,service,production,payment-service
INFO,28.41,200.0,317,27,0,False,service,production,product-service
INFO,,112.0,376,47,0,False,service,production,product-service
DEBUG,,,74,7,0,False,service,production,notification-service
DEBUG,12.04,,40,6,0,False,service,production,payment-service
INFO,99.64,200.0,305,26,0,False,service,production,order-service
INFO,,,24,4,0,False,service,production,analytics-service
INFO,,206.0,52,5,0,False,service,production,notification-service
ERROR,56.93,206.0,57,6,0,False,service,production,order-service
DEBUG,,,73,7,0,False,service,production,user-service
INFO,32.55,200.0,42,5,0,False,service,production,analytics-service
INFO,80.7,452.0,59,6,0,False,service,production,product-service
DEBUG,,,35,6,0,False,api,production,api-gateway
INFO,51.99,200.0,335,30,0,False,service,production,analytics-service
INFO,25.46,200.0,39,5,0,False,service,production,analytics-service
DEBUG,,,248,33,0,False,service,production,payment-service
INFO,99.95,200.0,326,29,0,False,service,production,payment-service
INFO,39.66,200.0,314,30,0,False,service,production,order-service
INFO,76.27,200.0,512,68,0,False,service,production,payment-service
INFO,20.76,200.0,490,64,0,False,service,production,notification-service
ERROR,,,52,5,0,False,service,production,product-service
INFO,62.75,200.0,511,67,0,False,service,production,notification-service
INFO,,217.0,359,29,0,False,service,production,payment-service
INFO,89.98,200.0,37,5,0,False,service,production,product-service
INFO,95.77,200.0,33,5,0,False,service,production,product-service
DEBUG,,482.0,52,7,0,False,api,production,api-gateway
INFO,,134.0,377,32,0,False,service,production,order-service
INFO,59.26,482.0,58,6,0,False,service,production,notification-service
INFO,91.9,201.0,42,5,0,False,service,production,notification-service
ERROR,,,52,5,0,False,service,production,notification-service
INFO,,126.0,279,20,0,False,service,production,product-service
INFO,,,52,5,0,False,service,production,product-service
INFO,,212.0,491,62,0,False,service,production,notification-service
INFO,,235.0,528,62,0,False,api,production,api-gateway
INFO,44.22,200.0,352,34,0,False,service,production,user-service
INFO,81.48,200.0,502,67,0,False,service,production,analytics-service
DEBUG,,,81,9,0,False,service,production,order-service
INFO,,195.0,409,49,0,False,service,production,order-service
INFO,,195.0,527,62,0,False,service,production,payment-service
INFO,70.86,200.0,31,5,0,False,service,production,payment-service
INFO,,223.0,391,30,0,False,service,production,analytics-service
DEBUG,56.75,,86,9,0,False,service,production,product-service
INFO,,,22,5,0,False,service,production,payment-service
INFO,,162.0,393,37,0,False,service,production,user-service
INFO,,192.0,387,32,0,False,service,production,notification-service
INFO,94.46,200.0,42,5,0,False,service,production,product-service
DEBUG,,,35,6,0,False,service,production,payment-service
INFO,89.89,,55,6,0,False,api,production,api-gateway
INFO,,222.0,403,49,0,False,service,production,order-service
INFO,,176.0,393,37,0,False,service,production,user-service
INFO,24.53,200.0,497,68,0,False,service,production,payment-service
DEBUG,,,273,33,0,False,service,production,order-service
DEBUG,92.63,,60,7,0,False,api,production,api-gateway
INFO,470.47,,122,17,0,False,service,production,analytics-service
INFO,,,35,4,0,False,service,production,notification-service
INFO,79.25,312.0,52,6,0,False,api,production,api-gateway
INFO,85.75,200.0,40,5,0,False,service,production,order-service
ERROR,41.12,312.0,57,7,0,False,service,production,product-service
INFO,,232.0,367,47,0,False,api,production,api-gateway
ERROR,26.42,503.0,53,6,0,False,api,production,api-gateway
INFO,77.25,200.0,334,30,0,False,service,production,notification-service
INFO,89.88,200.0,508,64,0,False,service,production,notification-service
INFO,50.66,200.0,330,30,0,False,service,production,payment-service
INFO,71.77,200.0,40,5,0,False,service,production,order-service
DEBUG,,,256,33,0,False,service,production,notification-service
DEBUG,,,77,7,0,False,service,production,user-service
DEBUG,,,35,6,0,False,service,production,notification-service
INFO,,,50,5,0,False,service,production,user-service
INFO,,129.0,277,21,0,False,service,production,order-service
INFO,75.05,200.0,490,64,0,False,api,production,api-gateway
DEBUG,,192.0,43,5,0,False,service,production,payment-service
ERROR,,192.0,51,5,0,False,api,production,api-gateway
INFO,423.29,192.0,122,17,0,False,service,production,product-service
INFO,62.68,429.0,33,5,0,False,service,production,user-service
INFO,74.73,200.0,39,5,0,False,service,production,analytics-service
INFO,,,24,4,0,False,service,production,payment-service
INFO,,116.0,290,20,0,False,service,production,notification-service
DEBUG,,,244,31,0,False,api,production,api-gateway
INFO,,190.0,369,32,0,False,service,production,payment-service
INFO,55.09,201.0,39,5,0,False,service,production,payment-service
INFO,,,35,4,0,False,service,production,order-service
INFO,45.5,200.0,40,5,0,False,service,production,order-service
INFO,,,22,5,0,False,service,production,order-service
INFO,,,34,4,0,False,api,production,api-gateway
INFO,90.6,200.0,31,5,0,False,service,production,payment-service
ERROR,66.89,,57,6,0,False,service,production,product-service
INFO,224.28,,93,13,0,False,service,production,payment-service
INFO,48.95,200.0,498,64,0,False,service,production,order-service
INFO,70.89,200.0,37,5,0,False,service,production,product-service
INFO,23.54,,51,6,0,False,service,production,user-service
INFO,83.78,,104,16,0,False,service,production,notification-service
